#YY,MM,DD,hh,mm,WDIR,WSPD,GST,WVHT,DPD,APD,MWD,PRES,ATMP,WTMP,DEWP,VIS,TIDE
#yr,mo,dy,hr,mn,degT,m/s,m/s,m,sec,sec,deg,T   hPa,degC,degC,degC,mi,ft
2012,2,9,2,50,306,4.7,5.5,99,99,99,999,1018.6,15.8,14.2,11,99,99
2012,2,9,3,50,299,3.8,4.7,2.49,13.79,9.08,270,1019.4,15.7,14.1,11.4,99,99
2012,2,9,4,50,336,3.4,4.2,2.14,14.81,8.36,280,1019.9,15.4,14.1,12.1,99,99
2012,2,9,5,50,326,3.2,4,2.17,12.12,8.59,269,1020,15.6,14.1,11.8,99,99
2012,2,9,6,50,308,3.6,4.7,2.3,12.12,9.33,268,1020.3,15.2,14.1,12.4,99,99
2012,2,9,7,50,325,3.8,4.5,2.05,13.79,9.07,288,1020.4,15.3,14.1,12.4,99,99
2012,2,9,8,50,310,3.7,4.8,2.01,12.9,9.49,277,1020.5,15,14.2,12.7,99,99
2012,2,9,9,50,339,5.5,6.4,2.03,12.9,9.66,283,1020.5,15.3,14.2,12.4,99,99
2012,2,9,10,50,340,5.5,6.7,2.02,12.9,9.3,283,1020.6,15.1,14.2,12.5,99,99
2012,2,9,11,50,341,5.1,7.4,1.9,13.79,8.48,285,1020.4,15.1,14.1,12.4,99,99
2012,2,9,12,50,336,4.6,5.5,2.07,11.43,8.78,288,1020.3,15.1,14.1,11.5,99,99
2012,2,9,13,50,331,3,3.5,1.93,12.12,8.67,284,1020.4,15.1,14,11.5,99,99
2012,2,9,14,50,336,4.1,4.9,1.78,11.43,8.54,283,1020.6,15.1,14,11.6,99,99
2012,2,9,15,50,337,3.8,4.6,1.85,13.79,8.7,287,1021.2,15,14,11.8,99,99
2012,2,9,16,50,351,1.7,2,1.9,12.12,8.78,282,1021.7,15.2,14.1,11.3,99,99
2012,2,9,17,50,315,1.2,1.8,1.9,13.79,9.11,287,1022,15.2,14.2,12.1,99,99
2012,2,9,18,50,306,1.6,2.3,1.85,12.12,9.13,276,1022,15.1,14.5,12.8,99,99
2012,2,9,19,50,340,4,4.7,1.97,12.9,9.79,285,1021.6,15.4,14.8,12.7,99,99
2012,2,9,20,50,335,2.1,2.5,2.03,13.79,10.21,282,1020.7,15.4,14.9,13.4,99,99
2012,2,9,21,50,256,1.7,2.4,1.9,12.12,9.7,266,1020,16,15.1,13.6,99,99
2012,2,9,22,50,229,2.6,3.3,1.9,12.12,9.59,256,1019.5,16.3,15.5,13.4,99,99
2012,2,9,23,50,241,3.8,4.5,1.84,12.12,9.38,249,1019.5,16.3,15.5,13.3,99,99
2012,2,10,0,50,312,3.2,4.1,1.81,13.79,9.46,276,1019.7,15.6,15.2,13.8,99,99
2012,2,10,1,50,327,2.2,2.8,1.82,12.9,9.15,278,1019.8,15.3,15.1,13.8,99,99
2012,2,10,2,50,284,2.4,3.5,1.78,12.12,8.79,276,1020.3,15.6,15,13.5,99,99
2012,2,10,3,50,265,5.8,6.8,1.91,16,8.48,273,1020,16.3,14.8,12.1,99,99
2012,2,10,4,50,266,5.2,6,1.85,14.81,7.78,264,1019.8,15.9,14.8,12.1,99,99
2012,2,10,5,50,315,2.9,3.6,2.01,13.79,8.05,286,1020.3,15.2,14.6,12.6,99,99
2012,2,10,6,50,286,4,5,1.72,14.81,7.56,278,1020.3,15.2,14.5,12.6,99,99
2012,2,10,7,50,341,2.1,2.6,1.98,14.81,8.63,287,1020.5,14.8,14.5,13.1,99,99
2012,2,10,8,50,242,1,1.9,1.84,16,8.2,269,1020,14.7,14.5,12.7,99,99
2012,2,10,9,50,305,0.8,1.3,1.71,14.81,8.67,263,1020.2,14.3,14.5,13.4,99,99
2012,2,10,10,50,315,0.8,1.5,1.66,14.81,8.54,274,1020,14.3,14.5,13.2,99,99
2012,2,10,11,50,244,1.4,2.4,1.64,12.12,8.44,255,1020.1,14.1,14.5,13.5,99,99
2012,2,10,12,50,321,1.2,1.7,1.75,12.9,8.87,274,1019.9,13.9,14.6,13.3,99,99
2012,2,10,13,50,318,0.6,1.1,1.66,16,8.2,299,1020.2,13.7,14.6,13.3,99,99
2012,2,10,14,50,36,1,1.6,1.68,12.9,7.12,288,1020.3,13.9,14.6,13.7,99,99
2012,2,10,15,50,34,2.1,2.6,1.78,14.81,7.68,271,1020.7,14.4,14.6,13.6,99,99
2012,2,10,16,50,219,1,1.8,1.87,13.79,7.6,287,1021,14.4,14.7,13.4,99,99
2012,2,10,17,50,269,2.6,3.3,1.75,11.43,7.4,278,1021.4,14.3,14.9,13.4,99,99
2012,2,10,18,50,310,2.5,3.2,1.84,14.81,8.35,281,1021.7,14.4,15,13.5,99,99
2012,2,10,19,50,25,3,4.3,1.93,16,8.72,287,1021,14.6,15.1,13,99,99
2012,2,10,20,50,6,1.3,2,1.89,14.81,9.12,283,1020.1,13.2,15.3,13,99,99
2012,2,10,21,50,308,3.6,4.9,1.83,13.79,9.12,274,1019.4,14.2,15.6,14,99,99
2012,2,10,22,50,315,3.1,3.9,1.87,14.81,8.88,279,1019.1,14.8,15.6,13.6,99,99
2012,2,10,23,50,282,1.9,2.7,1.79,13.79,8.43,288,1018.5,15.1,15.5,13,99,99
2012,2,11,0,50,250,6,7.1,1.84,13.79,8.28,267,1018.4,14.5,15.4,13.4,99,99
2012,2,11,1,50,261,6,7.6,1.83,12.12,7.79,259,1018.1,14.5,15.3,13.5,99,99
2012,2,11,2,50,273,8,9.6,2,11.43,6.79,262,1017.9,14,14.9,13.4,99,99
2012,2,11,3,50,274,9.3 1,1,2.07,12.9,6.01,259,1017.8,13.9,14.8,13.7,99,99
2012,2,11,4,50,278,9.9 1,1.4,2.31,13.79,6.25,273,1017.8,14.3,14.7,14.1,99,99
2012,2,11,5,50,279,9.6 1,2,2.3,13.79,6.35,281,1017.8,14.3,14.7,14,99,99
2012,2,11,6,50,284,7.5,8.8,2.19,11.43,6.42,275,1017.6,14.3,14.7,14,99,99
2012,2,11,7,50,283 1,1.2 1,3.4,1.93,11.43,6.02,265,1017.2,14.1,14.8,13.5,99,99
2012,2,11,8,50,277 1,1.1 1,3.7,2.16,13.79,6.07,262,1017,13.9,14.8,13,99,99
2012,2,11,9,50,275,9.7 1,1.1,2.07,12.12,6.09,267,1016.8,13.9,14.8,12.6,99,99
2012,2,11,10,50,276,9.0 1,0.8,1.98,12.9,6.32,276,1016.5,13.8,14.8,12.2,99,99
2012,2,11,11,50,272,9.4 1,1.5,1.96,12.9,6.02,265,1016.2,13.7,14.7,11.7,99,99
2012,2,11,12,50,279,8.1,9.4,2.04,12.12,6.24,278,1016.1,13.7,14.7,11.5,99,99
2012,2,11,13,50,273,6.5,8,2,12.12,6.22,268,1016.4,13.7,14.7,12,99,99
2012,2,11,14,50,276,6.2 9,9,99,99,99,999,9999,13.6,999,999,99,99
2012,2,11,15,50,295,7.6,9.2,1.91,12.12,6.64,279,1016.9,13.7,14.7,10.9,99,99
2012,2,11,16,50,289,7.8,9.3,2.09,11.43,6.59,281,1017.1,13.6,14.7,10.7,99,99
2012,2,11,17,50,296,6.4,7.5,1.86,12.9,6.45,275,1016.7,13.5,14.7,10.1,99,99
2012,2,11,18,50,287,6.2,7.5,2.01,13.79,6.71,285,1016.7,13.7,14.8,10.5,99,99
2012,2,11,19,50,288,6.4,8.2,1.94,12.12,6.46,281,1016.3,13.9,14.8,10.4,99,99
2012,2,11,20,50,290,6.1,7.8,1.93,12.9,6.29,285,1015.6,13.8,14.8,10.9,99,99
2012,2,11,21,50,275,9.3 1,0.8,1.98,12.9,6.41,268,1014.7,13.5,14.8,11.1,99,99
2012,2,11,22,50,279 1,0.2 1,2.1,2.07,11.43,6,262,1013.9,13.6,14.8,10.8,99,99
2012,2,11,23,50,276,9.9 1,2,2.5,12.9,6.57,256,1013.8,13.6,14.8,10.7,99,99
2012,2,12,0,50,275 1,0.3 1,2.1,2.31,11.43,6.32,264,1013.3,13.6,14.7,11.3,99,99
2012,2,12,1,50,272,9.9 1,1.3,2.5,13.79,6.41,247,1013.1,13.4,14.7,11.4,99,99
2012,2,12,2,50,270,8.2 1,0,2.32,6.67,6.26,260,1013.5,13.4,14.7,11.4,99,99
2012,2,12,3,50,281,6.6,8,2.25,7.14,6.3,268,1013.7,13.6,14.6,11.1,99,99
2012,2,12,4,50,303,7.7,9.4,2.18,6.67,6.1,279,1014.1,13.6,14.6,10.6,99,99
2012,2,12,5,50,298,8.9 1,1.3,2.67,14.81,6.58,271,1014.3,13.4,14.6,10.9,99,99
2012,2,12,6,50,306 1,0.4 1,2.1,2.52,12.9,6.22,282,1014,13.3,14.6,11.1,99,99
2012,2,12,7,50,304 1,0.8 1,3.1,2.61,13.79,6.25,292,1013.9,13.4,14.6,11.3,99,99
2012,2,12,8,50,299 1,0.0 1,1.8,2.36,12.9,6.39,281,1014,13.2,14.5,11.3,99,99
2012,2,12,9,50,314,9.0 1,1.1,2.48,14.81,6.69,279,1013.9,13.3,14.5,11.3,99,99
2012,2,12,10,50,310,8.1,9.8,2.41,13.79,7.05,287,1013.8,13.3,14.5,11.4,99,99
2012,2,12,11,50,313,7.9,9.5,2.38,13.79,7.1,289,1013.8,13.3,14.5,11.7,99,99
2012,2,12,12,50,315,7.1,8.3,2.38,12.12,7.48,289,1014.3,13.1,14.5,11,99,99
2012,2,12,13,50,323,6.2,7.2,2.58,13.79,7.73,296,1014.3,13,14.5,10.9,99,99
2012,2,12,14,50,320,5.2,6.2,2.45,13.79,7.61,275,1014.8,13,14.5,10.8,99,99
2012,2,12,15,50,304,5,6.3,2.54,12.9,7.71,267,1015.6,13,14.5,10.7,99,99
2012,2,12,16,50,295,4.6,5.5,2.27,13.79,7.13,270,1016.3,13.1,14.5,10.4,99,99
2012,2,12,17,50,297,4.9,6.1,2.06,13.79,7.16,280,1016.5,12.9,14.6,10.3,99,99
2012,2,12,18,50,326,4.3,5.9,2.09,13.79,7.01,262,1016.9,13,14.6,10.5,99,99
2012,2,12,19,50,331,4.5,5.3,1.99,13.79,6.74,273,1016.5,13,14.7,10,99,99
2012,2,12,20,50,328,3.5,4.5,1.93,12.9,6.78,278,1015.7,13.2,14.7,9.9,99,99
2012,2,12,21,50,287,2.5,3.5,1.8,13.79,6.69,278,1015.2,13.4,14.8,10,99,99
2012,2,12,22,50,238,2,3.3,1.87,13.79,7.15,259,1015,13.6,14.9,9.8,99,99
2012,2,12,23,50,262,1.7,2.5,1.7,12.9,6.63,249,1014.9,13.9,14.9,9.7,99,99
2012,2,13,0,50,264,1.4,2.3,1.78,13.79,7.43,268,1014.9,13.9,14.9,9.6,99,99
2012,2,13,1,50,260,4.2,4.9,1.61,12.9,6.63,242,1015.2,13.6,14.9,11.1,99,99
2012,2,13,2,50,267,5.7,6.7,1.73,12.9,6.98,251,1015.3,13.3,14.8,11,99,99
2012,2,13,3,50,275,4.3,5.2,1.61,13.79,6.22,272,1015.6,13.3,14.7,11.1,99,99
2012,2,13,4,50,246,1.6,2.4,1.69,12.9,6.39,265,1015.8,13.2,14.7,10.8,99,99
2012,2,13,5,50,214,0.5,1,1.72,12.9,6.45,246,1016.1,13.1,14.7,10.6,99,99
2012,2,13,6,50,60,0.2,0.9,1.87,12.9,6.94,279,1016.4,13.1,14.7,10.7,99,99
2012,2,13,7,50,88,4,5.3,1.93,13.79,7.49,269,1016,13.5,14.6,11.2,99,99
2012,2,13,8,50,22,4.3,5.2,1.7,12.9,7.5,292,1016.2,13.3,14.6,11.3,99,99
2012,2,13,9,50,24,4.7,5.6,1.76,13.79,7.91,277,1015.9,13.2,14.6,10.8,99,99
2012,2,13,10,50,10,3.3,4.2,1.85,12.12,8.45,281,1015.7,13.2,14.5,11,99,99
2012,2,13,11,50,39,2.1,3.3,1.75,13.79,8.2,282,1015.4,13.2,14.5,10.7,99,99
2012,2,13,12,50,14,0.9,1.5,1.75,12.9,8.24,290,1015.4,13.2,14.5,10.9,99,99
2012,2,13,13,50,306,1,1.7,1.77,12.9,8.15,290,1015.7,13.3,14.5,10.8,99,99
2012,2,13,14,50,292,3.9,4.9,1.77,13.79,8.08,287,1015.9,13.2,14.5,11,99,99
2012,2,13,15,50,279,4.6,5.8,1.64,12.12,7.48,269,1016.4,13.2,14.5,10.4,99,99
2012,2,13,16,50,280,5.2,6.2,1.57,12.9,6.7,273,1016.4,13.3,14.5,9,99,99
2012,2,13,17,50,270,3.6,4.7,1.6,13.79,6.86,275,1016,13.2,14.5,8.8,99,99
2012,2,13,18,50,257,3.1,4.3,1.5,12.12,6.89,259,1015.9,12.3,14.6,10.9,99,99
2012,2,13,19,50,238,3,4.2,1.49,13.79,6.85,239,1015.2,12.8,14.7,11.2,99,99
2012,2,13,20,50,286,8.1,9.8,1.48,13.79,6.6,282,1014.1,13.2,14.7,6,99,99
2012,2,13,21,50,257 1,1.4 1,4,1.73,13.79,5.42,274,1013.2,13,14.7,8.5,99,99
2012,2,13,22,50,264 1,1.8 1,4.3,2.2,5.88,5.52,257,1012.8,13.1,14.6,8.1,99,99
2012,2,13,23,50,270 1,3.4 1,6.1,2.27,6.25,5.62,259,1012.1,13.4,14.5,6,99,99
2012,2,14,0,50,272 1,4.8 1,7.6,2.66,5.88,5.53,270,1011.9,12.9,14.5,7.4,99,99
2012,2,14,1,50,283 1,6.4 1,9.4,2.78,5.88,5.73,272,1012,12.6,14.4,6.8,99,99
2012,2,14,2,50,280 1,6.8 2,0.1,3.27,6.25,5.97,281,1011.9,12.3,14.3,7.4,99,99
2012,2,14,3,50,292 1,3.6 1,6.3,3.01,7.14,6,287,1013.3,12.1,14.2,7.4,99,99
2012,2,14,4,50,288 1,4.1 1,6.5,2.99,7.69,5.91,276,1012.8,12.1,14.1,7.6,99,99
2012,2,14,5,50,281 1,3.0 1,5.7,2.64,6.25,5.87,296,1013,12.1,14,7.5,99,99
2012,2,14,6,50,271 1,2.3 1,5,2.51,7.69,5.8,265,1012.5,11.8,13.9,8.8,99,99
2012,2,14,7,50,285 1,1.2 1,3.3,2.66,6.25,5.97,277,1012.5,12,13.8,8.7,99,99
2012,2,14,8,50,296 1,1.0 1,3.4,2.53,6.67,6.04,283,1012.5,12.1,13.8,8.4,99,99
2012,2,14,9,50,299 1,1.7 1,3.3,2.37,7.14,5.99,286,1012.3,11.9,13.7,7.9,99,99
2012,2,14,10,50,310 1,0.3 1,2.5,2.53,7.69,6.21,280,1012.3,12,13.8,8,99,99
2012,2,14,11,50,305 1,0.1 1,2.4,2.56,7.14,6.42,283,1012.6,12.1,13.9,7.9,99,99
2012,2,14,12,50,304,8.8 1,0.8,2.37,8.33,6.5,282,1013.2,12.2,13.9,6.9,99,99
2012,2,14,13,50,298,8.1,9.5,2.32,12.9,6.66,282,1013.3,11.9,13.9,7.1,99,99
2012,2,14,14,50,306,6.7,8.7,2.27,11.43,6.65,276,1014.1,12,13.9,6.5,99,99
2012,2,14,15,50,332,5,6.2,2.12,7.69,6.54,286,1014.8,11.7,13.9,6.4,99,99
2012,2,14,16,50,319,5.9,6.7,1.97,12.12,6.64,281,1015.4,11.4,13.9,6,99,99
2012,2,14,17,50,320,4.6,5.5,1.9,12.9,6.71,279,1015.9,11.3,14,5.8,99,99
2012,2,14,18,50,349,4.2,5.2,1.87,13.79,6.63,288,1016.2,11.4,14,6.3,99,99
2012,2,14,19,50,341,4.3,5.2,1.87,14.81,6.77,287,1015.9,11.9,14,6.2,99,99
2012,2,14,20,50,13,1.7,3.1,1.94,14.81,7.11,301,1015.1,12,14.1,6,99,99
2012,2,14,21,50,290,4.4,5.8,1.83,14.81,7.08,287,1015.4,12.4,14.3,6,99,99
2012,2,14,22,50,300,3.5,4.3,1.74,14.81,7.02,291,1015.5,13.1,14.3,4.2,99,99
2012,2,14,23,50,252,2.1,3,1.68,14.81,7.33,273,1016,13.3,14.3,5.2,99,99
2012,2,15,0,50,212,2.9,4.1,1.81,14.81,8.05,256,1016,13.4,14.3,6,99,99
2012,2,15,1,50,256,1.9,3.5,1.8,13.79,7.16,276,1016.5,13.3,14.2,7.8,99,99
2012,2,15,2,50,135,0.8,1.7,1.73,13.79,6.58,263,1016.5,13.2,14.2,8.5,99,99
2012,2,15,3,50,154,2.3,2.8,1.93,6.67,6.64,245,1016.6,13.3,14,8.8,99,99
2012,2,15,4,50,163,1.9,2.5,1.9,13.79,6.65,256,1017.5,13.4,14.1,9,99,99
2012,2,15,5,50,147,1.8,2.5,1.71,7.14,6.53,250,1018.1,13.4,14,9.4,99,99
2012,2,15,6,50,150,1.5,2,1.71,14.81,6.8,261,1017.9,13.3,14,9.7,99,99
2012,2,15,7,50,129,2.2,3.1,1.66,16,6.93,259,1017.9,13.1,13.9,9.9,99,99
2012,2,15,8,50,130,2.9,3.6,1.74,13.79,7.26,268,1018,13,13.9,10.2,99,99
2012,2,15,9,50,128,2.5,3.3,1.68,13.79,7.41,263,1017.8,12.9,14,9.9,99,99
2012,2,15,10,50,86,1.6,2.4,1.76,14.81,8.01,268,1018.3,12.9,14,9,99,99
2012,2,15,11,50,108,2.4,3.4,1.7,14.81,7.93,243,1017.6,13,13.9,7.8,99,99
2012,2,15,12,50,131,2.6,3.5,1.54,14.81,7.59,244,1017.3,12.8,13.9,7.8,99,99
2012,2,15,13,50,185,1.4,2.1,1.53,14.81,7.47,243,1017.3,12.8,13.9,7.7,99,99
2012,2,15,14,50,159,0.9,1.4,1.51,14.81,7.29,259,1017.3,12.7,13.9,8,99,99
2012,2,15,15,50,218,1.5,2.1,1.49,14.81,7.15,245,1017.7,13.1,13.9,8.1,99,99
2012,2,15,16,50,308,6.1,7.8,1.48,13.79,6.63,264,1017.6,12.4,13.9,8.2,99,99
2012,2,15,17,50,258,6.4,7.4,1.5,12.9,6.28,248,1017.2,12.5,13.9,8.5,99,99
2012,2,15,18,50,248,7,9,1.57,14.81,6.4,263,1016.5,12.5,13.9,9.9,99,99
2012,2,15,19,50,233,7.5,8.6,1.47,12.12,5.45,243,1015.2,11.5,14,10.4,99,99
2012,2,15,20,50,297 1,0.2 1,1.9,1.37,14.81,5.64,295,1013.7,12.6,14,7.4,99,99
2012,2,15,21,50,295,9.6 1,1.9,1.46,16,5.49,298,1013.1,12.3,14,5.9,99,99
2012,2,15,22,50,292 1,2.6 1,5.1,1.85,13.79,5.29,291,1012.1,13,14,6.3,99,99
2012,2,15,23,50,317 1,1.9 1,4.6,2.18,6.67,5.16,283,1011.8,13.6,13.9,5.5,99,99
2012,2,16,0,50,16,3.5,4.7,2.13,14.81,5.91,294,1013,12.9,13.9,5.5,99,99
2012,2,16,1,50,326,5.9,7,2.08,7.14,5.9,284,1013.1,13.5,13.9,3.6,99,99
2012,2,16,2,50,311,6.8,8.6,1.9,14.81,6.1,301,1013.5,13.6,13.9,5.2,99,99
2012,2,16,3,50,322,8.5 1,0.3,1.82,7.69,6.05,289,1013.8,13.7,13.9,5.8,99,99
2012,2,16,4,50,335,6.6,7.7,1.63,7.69,5.97,280,1014.7,13.6,13.8,4.9,99,99
2012,2,16,5,50,344,7.4,8.8,1.64,6.25,6.11,289,1015.5,13.3,13.9,5.5,99,99
2012,2,16,6,50,331,7,8,1.65,13.79,6.23,279,1015.5,13.3,13.8,6,99,99
2012,2,16,7,50,326,4.6,5.2,1.54,7.14,5.97,284,1016,13.2,13.8,5.6,99,99
2012,2,16,8,50,343,4.1,5.1,1.49,13.79,6.2,310,1015.9,13.3,13.7,4.2,99,99
2012,2,16,9,50,316,5.7,6.6,1.37,13.79,6.29,274,1015.9,12.8,13.7,7.1,99,99
2012,2,16,10,50,323,3.5,5,1.38,13.79,6.27,265,1016.4,13.1,13.6,4.9,99,99
2012,2,16,11,50,327,5.8,7.9,1.33,12.9,6.19,282,1016.3,12.9,13.6,5.4,99,99
2012,2,16,12,50,331,8,9.3,1.44,14.81,6.54,287,1016.7,13.3,13.5,5.3,99,99
2012,2,16,13,50,333,7.3,8.7,1.26,14.81,6.4,263,1017.4,13,13.5,6.6,99,99
2012,2,16,14,50,8,9.7 1,2.1,1.24,14.81,6.2,281,1017.4,13.9,13.4,4.5,99,99
2012,2,16,15,50,37,9.6 1,1.2,1.22,14.81,5.85,299,1018.1,14.1,13.5,2.5,99,99
2012,2,16,16,50,18 1,2.2 1,5.3,1.3,12.9,5.31,311,1017.8,15,13.5,2.9,99,99
2012,2,16,17,50,41 1,0.4 1,3.3,1.5,14.81,5.31,315,1018.4,15.4,13.5,2.5,99,99
2012,2,16,18,50,31,8.1 1,0.6,1.4,11.43,5.14,289,1019,15.9,13.6,2.5,99,99
2012,2,16,19,50,39,8.2,9.8,99,99,99,999,1018.9,16.1,13.6,5.5,99,99
2012,2,16,20,50,311,4.5,6.4,1.29,14.81,5.03,304,1018.8,15.5,13.7,5.3,99,99
2012,2,16,21,50,308,7.6 1,0.2,1.48,14.81,5.57,295,1018.7,15.1,13.7,5.6,99,99
2012,2,16,22,50,320,5.7,7.5,1.25,14.81,5.34,285,1019,14,13.7,8.1,99,99
2012,2,16,23,50,273,3.7,4.4,1.32,14.81,5.95,314,1018.6,14.2,13.7,8.2,99,99
2012,2,17,0,50,319,5.7,6.7,1.32,14.81,6.36,270,1018.5,14.1,13.7,8.8,99,99
2012,2,17,1,50,316,4.8,5.9,1.16,14.81,6.12,290,1018.7,14.3,13.6,9,99,99
2012,2,17,2,50,8,1.8,4.5,1.21,14.81,6.41,272,1019.6,13.9,13.7,9.8,99,99
2012,2,17,3,50,342,7.3,8.5,1.14,14.81,5.88,300,1019.2,14.2,13.7,10,99,99
2012,2,17,4,50,343,7.5,9.3,1.1,14.81,5.62,293,1019.4,14.2,13.7,10,99,99
2012,2,17,5,50,291,4.3,5.6,1.06,13.79,5.72,299,1020.3,14.2,13.6,10.2,99,99
2012,2,17,6,50,341,8.7 1,0.2,99,99,99,999,1019.7,14.1,13.6,10.5,99,99
2012,2,17,7,50,321,8.8 1,0.2,1.09,13.79,4.87,297,1019.8,13.9,13.5,11,99,99
2012,2,17,8,50,330,9.0 1,0.9,1.1,14.81,5.38,280,1019.8,13.8,13.5,11,99,99
2012,2,17,9,50,342,6.9,8,1.06,12.9,5.11,266,1019.9,14,13.5,8.6,99,99
2012,2,17,10,50,332,6.2,7.1,99,99,99,999,1019.3,13.8,13.4,10.5,99,99
2012,2,17,11,50,334,5.8,6.6,0.96,14.81,5.9,298,1019.3,13.5,13.4,9.9,99,99
2012,2,17,12,50,336,5.1,6,0.97,13.79,5.81,261,1019.3,13.3,13.4,9.7,99,99
2012,2,17,13,50,317,5.4,6.8,1.04,12.9,6.13,279,1019.8,13.9,13.4,9.7,99,99
2012,2,17,14,50,316,6.2,7.3,1.01,12.9,6.04,299,1020.1,13.5,13.4,8.6,99,99
2012,2,17,15,50,310,7.1,8.3,1.01,12.12,5.59,278,1020.8,13.5,13.4,9.7,99,99
2012,2,17,16,50,312,6,7.3,1.03,11.43,5.06,300,1021.4,13.4,13.4,10.8,99,99
2012,2,17,17,50,309,5.5,7,1.04,12.12,5.47,276,1021.4,13.6,13.4,9.9,99,99
2012,2,17,18,50,308,4.1,4.8,0.98,17.39,5.77,270,1021.5,13.7,13.5,11.1,99,99
2012,2,17,19,50,264,4.9,5.7,1.07,12.12,5.75,261,1021.2,13.8,13.6,10.5,99,99
2012,2,17,20,50,252,5.5,6.3,1.09,17.39,6.06,244,1020.2,13.7,13.7,10.6,99,99
2012,2,17,21,50,256,7.6,8.8,1.08,17.39,5.46,253,1019.5,13.4,13.7,9.7,99,99
2012,2,17,22,50,276,5.1,5.9,1.15,17.39,5.16,273,1019,13.6,13.7,11.1,99,99
2012,2,17,23,50,251,3.7,4.6,1.19,17.39,5.76,280,1018.6,13.6,13.7,11.9,99,99
2012,2,18,0,50,253,4.2,5.2,1.18,5.88,5.51,252,1018.3,13.9,13.8,11.5,99,99
2012,2,18,1,50,31,1.6,2.2,1.15,17.39,5.55,268,1018.6,13.9,13.7,11.3,99,99
2012,2,18,2,50,112,1.1,1.6,1.2,17.39,5.53,220,1019.2,13.5,13.7,12,99,99
2012,2,18,3,50,144,2,2.4,1.14,5.88,5.62,253,1019.5,13.3,13.6,12.4,99,99
2012,2,18,4,50,113,0.6,1,1.14,16,5.8,212,1019.9,13.3,13.6,12.5,99,99
2012,2,18,5,50,124,1.6,2.2,1.18,16,6.14,251,1019.9,13.3,13.5,12.4,99,99
2012,2,18,6,50,119,1.5,2,1.24,17.39,6.1,338,1020,13.2,13.5,12.2,99,99
2012,2,18,7,50,121,0.7,1.4,1.39,16,6.61,282,1019.7,13,13.5,11.5,99,99
2012,2,18,8,50,319,0.6,1.2,1.25,17.39,6.43,277,1020,13.1,13.5,11.4,99,99
2012,2,18,9,50,49,2.3,2.8,1.25,7.69,6.25,279,1020.1,13.1,13.5,11.9,99,99
2012,2,18,10,50,118,5.4,7.8,1.15,5.56,6.05,274,1018.7,13.3,13.5,12.1,99,99
2012,2,18,11,50,116,5.6,6.8,1.22,16,6.41,299,1018.5,13.3,13.5,11.9,99,99
2012,2,18,12,50,116,1.7,2.3,1.19,16,6.31,3,1019.5,13.2,13.5,11.6,99,99
2012,2,18,13,50,118,2,3.7,1.24,16,6.62,245,1019.5,12.9,13.5,11.2,99,99
2012,2,18,14,50,111,3.1,4.3,1.21,16,6.53,243,1019.4,12.9,13.4,11,99,99
2012,2,18,15,50,79,2.4,3.2,1.24,16,6.7,294,1020,12.8,13.4,11,99,99
2012,2,18,16,50,82,2.1,3,1.17,14.81,6.83,298,1020.3,12.9,13.4,11.2,99,99
2012,2,18,17,50,99,2.4,3.2,1.22,16,7.1,277,1020.3,13,13.5,11.2,99,99
2012,2,18,18,50,184,2.8,3.6,1.14,16,6.91,236,1020.5,12.9,13.6,10,99,99
2012,2,18,19,50,136,1.7,2.9,1.14,14.81,7.39,235,1019.7,13.1,13.9,9.4,99,99
2012,2,18,20,50,133,2.2,2.9,1.03,14.81,7.1,246,1018.7,12.7,14.1,9.4,99,99
2012,2,18,21,50,165,2.2,3.1,1.03,14.81,6.97,234,1018.1,12.7,14.1,9.6,99,99
2012,2,18,22,50,258,2.2,3.3,1.06,14.81,7.26,264,1017.8,12.9,14.4,9.5,99,99
2012,2,18,23,50,191,0.7,1.3,0.91,14.81,6.55,233,1017.4,13.1,14.3,9.7,99,99
2012,2,19,0,50,187,0.6,1.2,1.05,13.79,7,231,1017,13,14.2,9.6,99,99
2012,2,19,1,50,322,0.5,1.1,1.12,16,7.31,242,1017.3,12.9,14,10.2,99,99
2012,2,19,2,50,11,4.3,4.9,1.16,14.81,6.16,299,1016.5,12.9,13.9,10.9,99,99
2012,2,19,3,50,344,5,6,1.3,14.81,6.22,286,1016.9,13.1,13.8,10.8,99,99
2012,2,19,4,50,332,5.3,6.4,1.41,13.79,6.54,300,1016.9,13,13.7,10.8,99,99
2012,2,19,5,50,292,2.1,2.9,1.33,13.79,6.21,276,1017.4,12.9,13.7,10.7,99,99
2012,2,19,6,50,357,3.4,4.1,1.33,16,6.29,276,1017.4,12.8,13.7,10.9,99,99
2012,2,19,7,50,332,3.4,3.9,1.29,13.79,6.46,279,1017.3,12.6,13.6,10.9,99,99
2012,2,19,8,50,336,4,4.8,1.24,13.79,6.55,284,1017.3,12.7,13.6,10.7,99,99
2012,2,19,9,50,311,3.1,3.9,1.24,16,6.51,270,1017.1,12.7,13.7,10.7,99,99
2012,2,19,10,50,265,3.1,4.5,1.26,14.81,6.28,288,1016.4,12.6,13.7,10.3,99,99
2012,2,19,11,50,304,3.9,5,1.28,14.81,6.24,281,1016.1,12.5,13.7,10.4,99,99
2012,2,19,12,50,331,4.9,6.4,1.37,14.81,6.49,293,1015.9,12.3,13.7,10.3,99,99
2012,2,19,13,50,354,4.4,5.6,1.56,14.81,6.48,277,1015.9,11.9,13.7,9.7,99,99
